%
Copyright (C) 1991-2008 Altera Corporation
Your use of Altera Corporation's design tools, logic functions 
and other software and tools, and its AMPP partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Altera Program License 
Subscription Agreement, Altera MegaCore Function License 
Agreement, or other applicable license agreement, including, 
without limitation, that your use is for the sole purpose of 
programming logic devices manufactured by Altera and sold by 
Altera or its authorized distributors.  Please refer to the 
applicable agreement for further details.
%

GROUP CREATE A = A[31] A[30] A[29] A[28] A[27] A[26] A[25] A[24] A[23] A[22] A[21] A[20] A[19] A[18] A[17] A[16] A[15] A[14] A[13] A[12] A[11] A[10] A[9] A[8] A[7] A[6] A[5] A[4] A[3] A[2] A[1] A[0] ;
GROUP CREATE B = B[31] B[30] B[29] B[28] B[27] B[26] B[25] B[24] B[23] B[22] B[21] B[20] B[19] B[18] B[17] B[16] B[15] B[14] B[13] B[12] B[11] B[10] B[9] B[8] B[7] B[6] B[5] B[4] B[3] B[2] B[1] B[0] ;
GROUP CREATE S = S[32] S[31] S[30] S[29] S[28] S[27] S[26] S[25] S[24] S[23] S[22] S[21] S[20] S[19] S[18] S[17] S[16] S[15] S[14] S[13] S[12] S[11] S[10] S[9] S[8] S[7] S[6] S[5] S[4] S[3] S[2] S[1] S[0] ;
INPUTS A B Cin;
OUTPUTS S;
UNIT ns;
RADIX HEX;
PATTERN
239.562> FFFFFFFF 00000001 0 = 100080000 
239.648> FFFFFFFF 00000001 0 = 100180000 
239.683> FFFFFFFF 00000001 0 = 100100000 
240.075> FFFFFFFF 00000001 0 = 100000000 
 240.19> FFFFFFFF 00000001 0 = 100100000 
240.311> FFFFFFFF 00000001 0 = 100000000 
241.865> FFFFFFFF 00000001 0 = 108000000 
241.977> FFFFFFFF 00000001 0 = 108200000 
242.197> FFFFFFFF 00000001 0 = 128200000 
242.404> FFFFFFFF 00000001 0 = 128000000 
242.519> FFFFFFFF 00000001 0 = 128200000 
242.543> FFFFFFFF 00000001 0 = 138200000 
 242.64> FFFFFFFF 00000001 0 = 138000000 
243.099> FFFFFFFF 00000001 0 = 1B8000000 
243.214> FFFFFFFF 00000001 0 = 1B8400000 
243.367> FFFFFFFF 00000001 0 = 0B8400000 
243.641> FFFFFFFF 00000001 0 = 0B8000000 
243.714> FFFFFFFF 00000001 0 = 0B8800000 
243.756> FFFFFFFF 00000001 0 = 0B8C00000 
243.877> FFFFFFFF 00000001 0 = 0B8800000 
244.047> FFFFFFFF 00000001 0 = 0B0800000 
244.141> FFFFFFFF 00000001 0 = 0B0000000 
244.256> FFFFFFFF 00000001 0 = 0B0800000 
244.345> FFFFFFFF 00000001 0 = 0B2800000 
244.377> FFFFFFFF 00000001 0 = 0B2000000 
244.379> FFFFFFFF 00000001 0 = 092000000 
244.642> FFFFFFFF 00000001 0 = 093000000 
244.725> FFFFFFFF 00000001 0 = 083000000 
244.772> FFFFFFFF 00000001 0 = 081000000 
244.887> FFFFFFFF 00000001 0 = 083000000 
245.008> FFFFFFFF 00000001 0 = 081000000 
245.069> FFFFFFFF 00000001 0 = 080000000 
245.136> FFFFFFFF 00000001 0 = 0C0000000 
245.184> FFFFFFFF 00000001 0 = 0C1000000 
245.281> FFFFFFFF 00000001 0 = 041000000 
245.305> FFFFFFFF 00000001 0 = 040000000 
245.549> FFFFFFFF 00000001 0 = 140000000 
245.944> FFFFFFFF 00000001 0 = 144000000 
246.371> FFFFFFFF 00000001 0 = 140000000 
246.486> FFFFFFFF 00000001 0 = 144000000 
246.607> FFFFFFFF 00000001 0 = 140000000 
247.318> FFFFFFFF 00000001 0 = 100000000 
251.051> FFFFFFFF 00000001 0 = 108000000 
251.383> FFFFFFFF 00000001 0 = 128000000 
251.478> FFFFFFFF 00000001 0 = 120000000 
251.593> FFFFFFFF 00000001 0 = 128000000 
251.714> FFFFFFFF 00000001 0 = 120000000 
251.729> FFFFFFFF 00000001 0 = 130000000 
 251.81> FFFFFFFF 00000001 0 = 110000000 
251.925> FFFFFFFF 00000001 0 = 130000000 
252.046> FFFFFFFF 00000001 0 = 110000000 
252.156> FFFFFFFF 00000001 0 = 100000000 
252.271> FFFFFFFF 00000001 0 = 110000000 
252.285> FFFFFFFF 00000001 0 = 190000000 
252.392> FFFFFFFF 00000001 0 = 180000000 
252.553> FFFFFFFF 00000001 0 = 080000000 
252.712> FFFFFFFF 00000001 0 = 000000000 
252.827> FFFFFFFF 00000001 0 = 080000000 
252.948> FFFFFFFF 00000001 0 = 000000000 
 252.98> FFFFFFFF 00000001 0 = 100000000 
253.095> FFFFFFFF 00000001 0 = 000000000 
253.216> FFFFFFFF 00000001 0 = 100000000 
254.322> FFFFFFFF 00000001 0 = 140000000 
254.749> FFFFFFFF 00000001 0 = 100000000 
254.864> FFFFFFFF 00000001 0 = 140000000 
254.985> FFFFFFFF 00000001 0 = 100000000 
  300.0> 00000000 00000000 0 = 100000000 
 308.88> 00000000 00000000 0 = 100000010 
309.389> 00000000 00000000 0 = 100000012 
309.468> 00000000 00000000 0 = 100008012 
309.595> 00000000 00000000 0 = 100009012 
 309.66> 00000000 00000000 0 = 100009812 
309.668> 00000000 00000000 0 = 101009812 
309.815> 00000000 00000000 0 = 101409812 
309.849> 00000000 00000000 0 = 10140981A 
309.862> 00000000 00000000 0 = 10140981B 
 310.01> 00000000 00000000 0 = 10142981B 
310.027> 00000000 00000000 0 = 10142980B 
310.028> 00000000 00000000 0 = 10142D80B 
 310.06> 00000000 00000000 0 = 10142DC0B 
310.227> 00000000 00000000 0 = 101425C0B 
310.254> 00000000 00000000 0 = 101425C2B 
310.316> 00000000 00000000 0 = 101C25C2B 
310.382> 00000000 00000000 0 = 101C25C21 
310.432> 00000000 00000000 0 = 105C25C21 
310.628> 00000000 00000000 0 = 105C25CA1 
310.638> 00000000 00000000 0 = 105C25CE1 
310.716> 00000000 00000000 0 = 105C35CE1 
310.787> 00000000 00000000 0 = 105435CE1 
310.931> 00000000 00000000 0 = 101435CE1 
310.963> 00000000 00000000 0 = 101435CA1 
 311.08> 00000000 00000000 0 = 101415CA1 
 311.19> 00000000 00000000 0 = 101411CA1 
311.244> 00000000 00000000 0 = 100411CA1 
 311.29> 00000000 00000000 0 = 100411C21 
311.636> 00000000 00000000 0 = 100411E21 
311.688> 00000000 00000000 0 = 100410E21 
312.008> 00000000 00000000 0 = 100410E20 
312.128> 00000000 00000000 0 = 100410E24 
312.143> 00000000 00000000 0 = 100450E24 
312.215> 00000000 00000000 0 = 1004D0E24 
312.219> 00000000 00000000 0 = 1006D0E24 
312.265> 00000000 00000000 0 = 1006D0C24 
312.338> 00000000 00000000 0 = 0006D0C24 
312.364> 00000000 00000000 0 = 0006D0C20 
312.439> 00000000 00000000 0 = 000650C20 
312.462> 00000000 00000000 0 = 000750C20 
312.577> 00000000 00000000 0 = 000752C20 
312.597> 00000000 00000000 0 = 008752C20 
312.714> 00000000 00000000 0 = 028752C20 
312.755> 00000000 00000000 0 = 028752D20 
312.838> 00000000 00000000 0 = 028652D20 
312.897> 00000000 00000000 0 = 008652D20 
313.057> 00000000 00000000 0 = 018652D20 
313.275> 00000000 00000000 0 = 008652D20 
313.454> 00000000 00000000 0 = 008252D20 
313.583> 00000000 00000000 0 = 008212D20 
313.652> 00000000 00000000 0 = 008202D20 
313.931> 00000000 00000000 0 = 008202520 
313.998> 00000000 00000000 0 = 008202420 
314.026> 00000000 00000000 0 = 048202420 
 314.28> 00000000 00000000 0 = 048200420 
314.788> 00000000 00000000 0 = 048000420 
315.446> 00000000 00000000 0 = 048000400 
 315.54> 00000000 00000000 0 = 040000400 
315.653> 00000000 00000000 0 = 000000400 
317.363> 00000000 00000000 0 = 000000000 
  400.0> 01010101 7F7F7F7F 0 = 000000000 
409.119> 01010101 7F7F7F7F 0 = 000400000 
409.146> 01010101 7F7F7F7F 0 = 002400000 
409.236> 01010101 7F7F7F7F 0 = 002400010 
 409.27> 01010101 7F7F7F7F 0 = 002400012 
409.578> 01010101 7F7F7F7F 0 = 002420012 
409.789> 01010101 7F7F7F7F 0 = 00242001A 
409.793> 01010101 7F7F7F7F 0 = 00242101A 
409.862> 01010101 7F7F7F7F 0 = 00242101B 
410.085> 01010101 7F7F7F7F 0 = 00242121B 
410.518> 01010101 7F7F7F7F 0 = 00242161B 
410.716> 01010101 7F7F7F7F 0 = 00243161B 
411.014> 01010101 7F7F7F7F 0 = 00043161B 
411.444> 01010101 7F7F7F7F 0 = 00063161B 
411.703> 01010101 7F7F7F7F 0 = 00063161F 
411.818> 01010101 7F7F7F7F 0 = 00073161F 
412.008> 01010101 7F7F7F7F 0 = 00073161E 
412.025> 01010101 7F7F7F7F 0 = 00073361E 
412.217> 01010101 7F7F7F7F 0 = 00072361E 
412.245> 01010101 7F7F7F7F 0 = 000723E1E 
412.268> 01010101 7F7F7F7F 0 = 010723E1E 
 412.32> 01010101 7F7F7F7F 0 = 010723E3E 
412.528> 01010101 7F7F7F7F 0 = 010723E3C 
412.537> 01010101 7F7F7F7F 0 = 030723E3C 
412.571> 01010101 7F7F7F7F 0 = 030727E3C 
412.593> 01010101 7F7F7F7F 0 = 030707E3C 
412.638> 01010101 7F7F7F7F 0 = 030707E7C 
412.834> 01010101 7F7F7F7F 0 = 030787E7C 
413.172> 01010101 7F7F7F7F 0 = 0307C7C7C 
413.237> 01010101 7F7F7F7F 0 = 0387C7C7C 
413.758> 01010101 7F7F7F7F 0 = 0387C7C74 
413.849> 01010101 7F7F7F7F 0 = 0787C7C74 
413.998> 01010101 7F7F7F7F 0 = 0787C7D74 
414.143> 01010101 7F7F7F7F 0 = 0787C7D64 
414.293> 01010101 7F7F7F7F 0 = 0787C7C64 
415.504> 01010101 7F7F7F7F 0 = 0787C7C60 
416.168> 01010101 7F7F7F7F 0 = 078787C60 
416.463> 01010101 7F7F7F7F 0 = 078707C60 
417.091> 01010101 7F7F7F7F 0 = 078607C60 
417.506> 01010101 7F7F7F7F 0 = 070607C60 
417.838> 01010101 7F7F7F7F 0 = 050607C60 
418.184> 01010101 7F7F7F7F 0 = 040607C60 
 418.74> 01010101 7F7F7F7F 0 = 0C0607C60 
418.899> 01010101 7F7F7F7F 0 = 0C0607860 
 419.42> 01010101 7F7F7F7F 0 = 0C0407860 
420.657> 01010101 7F7F7F7F 0 = 0C0007860 
 420.71> 01010101 7F7F7F7F 0 = 0C0007840 
420.777> 01010101 7F7F7F7F 0 = 080007840 
421.157> 01010101 7F7F7F7F 0 = 080807840 
421.414> 01010101 7F7F7F7F 0 = 080807800 
422.065> 01010101 7F7F7F7F 0 = 080807880 
422.711> 01010101 7F7F7F7F 0 = 080806880 
 422.77> 01010101 7F7F7F7F 0 = 080806080 
424.306> 01010101 7F7F7F7F 0 = 080802080 
424.504> 01010101 7F7F7F7F 0 = 08080A080 
425.693> 01010101 7F7F7F7F 0 = 080808080 
  500.0> 7F7F7F7F 01010101 0 = 080808080 
 508.88> 7F7F7F7F 01010101 0 = 080808090 
509.119> 7F7F7F7F 01010101 0 = 080C08090 
509.236> 7F7F7F7F 01010101 0 = 080C08080 
 509.27> 7F7F7F7F 01010101 0 = 080C08082 
509.389> 7F7F7F7F 01010101 0 = 080C08080 
509.548> 7F7F7F7F 01010101 0 = 082C08080 
509.578> 7F7F7F7F 01010101 0 = 082C28080 
509.618> 7F7F7F7F 01010101 0 = 082428080 
 509.66> 7F7F7F7F 01010101 0 = 082428880 
509.789> 7F7F7F7F 01010101 0 = 082428888 
509.793> 7F7F7F7F 01010101 0 = 082429888 
509.815> 7F7F7F7F 01010101 0 = 082029888 
509.849> 7F7F7F7F 01010101 0 = 082029880 
509.955> 7F7F7F7F 01010101 0 = 082029888 
509.965> 7F7F7F7F 01010101 0 = 082029898 
 510.01> 7F7F7F7F 01010101 0 = 082009898 
510.027> 7F7F7F7F 01010101 0 = 082009888 
510.028> 7F7F7F7F 01010101 0 = 08200D888 
 510.06> 7F7F7F7F 01010101 0 = 08200DC88 
510.085> 7F7F7F7F 01010101 0 = 08200DE88 
510.248> 7F7F7F7F 01010101 0 = 082009E88 
510.254> 7F7F7F7F 01010101 0 = 082009EA8 
510.316> 7F7F7F7F 01010101 0 = 082809EA8 
 510.34> 7F7F7F7F 01010101 0 = 082809EB8 
510.382> 7F7F7F7F 01010101 0 = 082809EB0 
510.432> 7F7F7F7F 01010101 0 = 086809EB0 
510.497> 7F7F7F7F 01010101 0 = 086809EB8 
510.518> 7F7F7F7F 01010101 0 = 086809AB8 
510.618> 7F7F7F7F 01010101 0 = 086809AB0 
510.638> 7F7F7F7F 01010101 0 = 086809AF0 
510.767> 7F7F7F7F 01010101 0 = 086809AE0 
510.882> 7F7F7F7F 01010101 0 = 086809AF0 
511.003> 7F7F7F7F 01010101 0 = 086809AE0 
511.014> 7F7F7F7F 01010101 0 = 084809AE0 
511.444> 7F7F7F7F 01010101 0 = 084A09AE0 
511.688> 7F7F7F7F 01010101 0 = 084A08AE0 
511.703> 7F7F7F7F 01010101 0 = 084A08AE4 
511.813> 7F7F7F7F 01010101 0 = 004A08AE4 
511.818> 7F7F7F7F 01010101 0 = 004B08AE4 
511.925> 7F7F7F7F 01010101 0 = 024B08AE4 
511.989> 7F7F7F7F 01010101 0 = 0A4B08AE4 
512.025> 7F7F7F7F 01010101 0 = 0A4B0AAE4 
512.128> 7F7F7F7F 01010101 0 = 0A4B0AAE0 
512.143> 7F7F7F7F 01010101 0 = 0A4B4AAE0 
512.215> 7F7F7F7F 01010101 0 = 0A4BCAAE0 
512.219> 7F7F7F7F 01010101 0 = 0A49CAAE0 
512.243> 7F7F7F7F 01010101 0 = 0A49CAAE4 
512.245> 7F7F7F7F 01010101 0 = 0A49CA2E4 
512.265> 7F7F7F7F 01010101 0 = 0A49CA0E4 
512.268> 7F7F7F7F 01010101 0 = 0B49CA0E4 
512.312> 7F7F7F7F 01010101 0 = 0B09CA0E4 
 512.32> 7F7F7F7F 01010101 0 = 0B09CA0C4 
512.364> 7F7F7F7F 01010101 0 = 0B09CA0C0 
512.462> 7F7F7F7F 01010101 0 = 0B08CA0C0 
512.537> 7F7F7F7F 01010101 0 = 0908CA0C0 
512.571> 7F7F7F7F 01010101 0 = 0908CE0C0 
512.597> 7F7F7F7F 01010101 0 = 0988CE0C0 
512.638> 7F7F7F7F 01010101 0 = 0988CE080 
512.681> 7F7F7F7F 01010101 0 = 098CCE080 
512.714> 7F7F7F7F 01010101 0 = 0B8CCE080 
 512.77> 7F7F7F7F 01010101 0 = 0B8CC6080 
512.782> 7F7F7F7F 01010101 0 = 0B8CC4080 
512.827> 7F7F7F7F 01010101 0 = 038CC4080 
512.834> 7F7F7F7F 01010101 0 = 038C44080 
512.897> 7F7F7F7F 01010101 0 = 018C44080 
513.057> 7F7F7F7F 01010101 0 = 008C44080 
513.152> 7F7F7F7F 01010101 0 = 008C04080 
513.172> 7F7F7F7F 01010101 0 = 008C44080 
513.181> 7F7F7F7F 01010101 0 = 008444080 
513.237> 7F7F7F7F 01010101 0 = 000444080 
513.287> 7F7F7F7F 01010101 0 = 000440080 
513.454> 7F7F7F7F 01010101 0 = 000040080 
513.467> 7F7F7F7F 01010101 0 = 0000C0080 
513.485> 7F7F7F7F 01010101 0 = 0000C8080 
513.583> 7F7F7F7F 01010101 0 = 000088080 
513.799> 7F7F7F7F 01010101 0 = 080088080 
513.849> 7F7F7F7F 01010101 0 = 0C0088080 
513.878> 7F7F7F7F 01010101 0 = 0C0008080 
513.954> 7F7F7F7F 01010101 0 = 0C0808080 
514.026> 7F7F7F7F 01010101 0 = 080808080 
514.095> 7F7F7F7F 01010101 0 = 080908080 
514.143> 7F7F7F7F 01010101 0 = 080B08080 
 514.28> 7F7F7F7F 01010101 0 = 080B0A080 
514.506> 7F7F7F7F 01010101 0 = 080A0A080 
514.674> 7F7F7F7F 01010101 0 = 080A08080 
514.788> 7F7F7F7F 01010101 0 = 080808080 
514.864> 7F7F7F7F 01010101 0 = 0C0808080 
 515.38> 7F7F7F7F 01010101 0 = 0C0C08080 
 515.81> 7F7F7F7F 01010101 0 = 0C0C08480 
515.836> 7F7F7F7F 01010101 0 = 080C08480 
 515.88> 7F7F7F7F 01010101 0 = 080408480 
516.025> 7F7F7F7F 01010101 0 = 080008480 
516.424> 7F7F7F7F 01010101 0 = 080208480 
516.525> 7F7F7F7F 01010101 0 = 080A08480 
516.532> 7F7F7F7F 01010101 0 = 080A084A0 
516.594> 7F7F7F7F 01010101 0 = 080A08480 
516.835> 7F7F7F7F 01010101 0 = 080808480 
516.907> 7F7F7F7F 01010101 0 = 0808084A0 
517.236> 7F7F7F7F 01010101 0 = 0808084E0 
517.298> 7F7F7F7F 01010101 0 = 0808084A0 
517.334> 7F7F7F7F 01010101 0 = 080808480 
517.449> 7F7F7F7F 01010101 0 = 0808084A0 
 517.57> 7F7F7F7F 01010101 0 = 080808480 
517.611> 7F7F7F7F 01010101 0 = 0808084C0 
517.661> 7F7F7F7F 01010101 0 = 080C084C0 
517.887> 7F7F7F7F 01010101 0 = 080C08440 
517.949> 7F7F7F7F 01010101 0 = 080C084C0 
517.992> 7F7F7F7F 01010101 0 = 080C080C0 
518.038> 7F7F7F7F 01010101 0 = 080C08080 
518.072> 7F7F7F7F 01010101 0 = 080808080 
518.153> 7F7F7F7F 01010101 0 = 0808080C0 
518.161> 7F7F7F7F 01010101 0 = 0800080C0 
518.262> 7F7F7F7F 01010101 0 = 080008040 
518.274> 7F7F7F7F 01010101 0 = 080008000 
518.572> 7F7F7F7F 01010101 0 = 080808000 
518.689> 7F7F7F7F 01010101 0 = 080808080 
518.804> 7F7F7F7F 01010101 0 = 080808000 
518.925> 7F7F7F7F 01010101 0 = 080808080 
519.622> 7F7F7F7F 01010101 0 = 080809080 
519.681> 7F7F7F7F 01010101 0 = 080809880 
521.217> 7F7F7F7F 01010101 0 = 08080D880 
521.415> 7F7F7F7F 01010101 0 = 080805880 
521.804> 7F7F7F7F 01010101 0 = 080804880 
521.863> 7F7F7F7F 01010101 0 = 080804080 
522.604> 7F7F7F7F 01010101 0 = 080806080 
523.399> 7F7F7F7F 01010101 0 = 080802080 
523.597> 7F7F7F7F 01010101 0 = 08080A080 
524.786> 7F7F7F7F 01010101 0 = 080808080 
  600.0> 00000000 00000000 0 = 080808080 
 608.88> 00000000 00000000 0 = 080808090 
609.389> 00000000 00000000 0 = 080808092 
609.595> 00000000 00000000 0 = 080809092 
 609.66> 00000000 00000000 0 = 080809892 
609.815> 00000000 00000000 0 = 080C09892 
609.849> 00000000 00000000 0 = 080C0989A 
609.862> 00000000 00000000 0 = 080C0989B 
 610.01> 00000000 00000000 0 = 080C2989B 
610.027> 00000000 00000000 0 = 080C2988B 
610.028> 00000000 00000000 0 = 080C2D88B 
 610.06> 00000000 00000000 0 = 080C2DC8B 
610.227> 00000000 00000000 0 = 080C25C8B 
610.254> 00000000 00000000 0 = 080C25CAB 
610.316> 00000000 00000000 0 = 080425CAB 
610.382> 00000000 00000000 0 = 080425CA1 
610.432> 00000000 00000000 0 = 084425CA1 
610.638> 00000000 00000000 0 = 084425CE1 
610.716> 00000000 00000000 0 = 084435CE1 
610.931> 00000000 00000000 0 = 080435CE1 
610.963> 00000000 00000000 0 = 080435CA1 
 611.08> 00000000 00000000 0 = 080415CA1 
 611.19> 00000000 00000000 0 = 080411CA1 
 611.29> 00000000 00000000 0 = 080411C21 
611.688> 00000000 00000000 0 = 080410C21 
611.989> 00000000 00000000 0 = 000410C21 
612.008> 00000000 00000000 0 = 000410C20 
612.128> 00000000 00000000 0 = 000410C24 
612.143> 00000000 00000000 0 = 000450C24 
612.215> 00000000 00000000 0 = 0004D0C24 
612.217> 00000000 00000000 0 = 0004C0C24 
612.219> 00000000 00000000 0 = 0006C0C24 
612.265> 00000000 00000000 0 = 0006C0E24 
612.364> 00000000 00000000 0 = 0006C0E20 
612.439> 00000000 00000000 0 = 000640E20 
612.462> 00000000 00000000 0 = 000740E20 
612.577> 00000000 00000000 0 = 000742E20 
612.597> 00000000 00000000 0 = 008742E20 
612.714> 00000000 00000000 0 = 028742E20 
612.838> 00000000 00000000 0 = 028642E20 
612.879> 00000000 00000000 0 = 028642C20 
612.897> 00000000 00000000 0 = 008642C20 
613.057> 00000000 00000000 0 = 018642C20 
613.275> 00000000 00000000 0 = 008642C20 
613.454> 00000000 00000000 0 = 008242C20 
613.583> 00000000 00000000 0 = 008202C20 
613.931> 00000000 00000000 0 = 008202420 
613.998> 00000000 00000000 0 = 008202520 
614.026> 00000000 00000000 0 = 048202520 
 614.28> 00000000 00000000 0 = 048200520 
614.293> 00000000 00000000 0 = 048200420 
614.788> 00000000 00000000 0 = 048000420 
615.446> 00000000 00000000 0 = 048000400 
 615.54> 00000000 00000000 0 = 040000400 
615.653> 00000000 00000000 0 = 000000400 
617.992> 00000000 00000000 0 = 000000000 
  700.0> FFFFFFFF 00000000 1 = 000000000 
 708.88> FFFFFFFF 00000000 1 = 000000010 
709.389> FFFFFFFF 00000000 1 = 000000012 
709.468> FFFFFFFF 00000000 1 = 000008012 
709.548> FFFFFFFF 00000000 1 = 002008012 
 709.66> FFFFFFFF 00000000 1 = 002008812 
709.668> FFFFFFFF 00000000 1 = 003008812 
709.815> FFFFFFFF 00000000 1 = 003408812 
709.842> FFFFFFFF 00000000 1 = 003408813 
709.849> FFFFFFFF 00000000 1 = 00340881B 
 710.01> FFFFFFFF 00000000 1 = 00342881B 
710.028> FFFFFFFF 00000000 1 = 00342C81B 
 710.06> FFFFFFFF 00000000 1 = 00342CC1B 
710.254> FFFFFFFF 00000000 1 = 00342CC3B 
710.432> FFFFFFFF 00000000 1 = 00742CC3B 
710.628> FFFFFFFF 00000000 1 = 00742CCBB 
710.638> FFFFFFFF 00000000 1 = 00742CCFB 
710.716> FFFFFFFF 00000000 1 = 00743CCFB 
710.787> FFFFFFFF 00000000 1 = 007C3CCFB 
711.688> FFFFFFFF 00000000 1 = 007C3DCFB 
712.008> FFFFFFFF 00000000 1 = 007C3DCFA 
712.128> FFFFFFFF 00000000 1 = 007C3DCFE 
712.143> FFFFFFFF 00000000 1 = 007C7DCFE 
712.215> FFFFFFFF 00000000 1 = 007CFDCFE 
712.219> FFFFFFFF 00000000 1 = 007EFDCFE 
712.265> FFFFFFFF 00000000 1 = 007EFDEFE 
712.292> FFFFFFFF 00000000 1 = 087EFDEFE 
712.462> FFFFFFFF 00000000 1 = 087FFDEFE 
712.528> FFFFFFFF 00000000 1 = 087FFDEFC 
712.597> FFFFFFFF 00000000 1 = 08FFFDEFC 
712.897> FFFFFFFF 00000000 1 = 0AFFFDEFC 
713.057> FFFFFFFF 00000000 1 = 0BFFFDEFC 
713.758> FFFFFFFF 00000000 1 = 0BFFFDEF4 
713.998> FFFFFFFF 00000000 1 = 0BFFFDFF4 
714.026> FFFFFFFF 00000000 1 = 0FFFFDFF4 
714.143> FFFFFFFF 00000000 1 = 0FFFFDFE4 
 714.28> FFFFFFFF 00000000 1 = 0FFFFFFE4 
715.504> FFFFFFFF 00000000 1 = 0FFFFFFE0 
 720.71> FFFFFFFF 00000000 1 = 0FFFFFFC0 
721.414> FFFFFFFF 00000000 1 = 0FFFFFF80 
722.065> FFFFFFFF 00000000 1 = 0FFFFFF00 
723.072> FFFFFFFF 00000000 1 = 0FFFFFD00 
724.191> FFFFFFFF 00000000 1 = 0FFFFFC00 
728.799> FFFFFFFF 00000000 1 = 0FFFFF800 
732.611> FFFFFFFF 00000000 1 = 0FFFFE800 
 732.67> FFFFFFFF 00000000 1 = 0FFFFE000 
734.206> FFFFFFFF 00000000 1 = 0FFFFA000 
734.404> FFFFFFFF 00000000 1 = 0FFFF2000 
735.593> FFFFFFFF 00000000 1 = 0FFFF0000 
738.588> FFFFFFFF 00000000 1 = 0FFFE0000 
738.953> FFFFFFFF 00000000 1 = 0FFFC0000 
742.528> FFFFFFFF 00000000 1 = 0FFF80000 
742.823> FFFFFFFF 00000000 1 = 0FFF00000 
743.451> FFFFFFFF 00000000 1 = 0FFE00000 
 745.78> FFFFFFFF 00000000 1 = 0FFC00000 
747.017> FFFFFFFF 00000000 1 = 0FF800000 
747.517> FFFFFFFF 00000000 1 = 0FF000000 
748.148> FFFFFFFF 00000000 1 = 0FD000000 
748.445> FFFFFFFF 00000000 1 = 0FC000000 
749.747> FFFFFFFF 00000000 1 = 0F8000000 
754.854> FFFFFFFF 00000000 1 = 0F0000000 
755.186> FFFFFFFF 00000000 1 = 0D0000000 
755.532> FFFFFFFF 00000000 1 = 0C0000000 
756.088> FFFFFFFF 00000000 1 = 040000000 
756.356> FFFFFFFF 00000000 1 = 140000000 
758.125> FFFFFFFF 00000000 1 = 100000000 
  800.0> 00000000 FFFFFFFF 1 = 100000000 
 808.88> 00000000 FFFFFFFF 1 = 100000010 
809.119> 00000000 FFFFFFFF 1 = 100400010 
809.236> 00000000 FFFFFFFF 1 = 100400000 
 809.27> 00000000 FFFFFFFF 1 = 100400002 
809.389> 00000000 FFFFFFFF 1 = 100400000 
809.468> 00000000 FFFFFFFF 1 = 100408000 
809.548> 00000000 FFFFFFFF 1 = 102408000 
809.578> 00000000 FFFFFFFF 1 = 102428000 
 809.66> 00000000 FFFFFFFF 1 = 102428800 
809.789> 00000000 FFFFFFFF 1 = 102428808 
809.815> 00000000 FFFFFFFF 1 = 102028808 
809.849> 00000000 FFFFFFFF 1 = 102028800 
809.862> 00000000 FFFFFFFF 1 = 102028801 
 810.01> 00000000 FFFFFFFF 1 = 102008801 
810.028> 00000000 FFFFFFFF 1 = 10200C801 
 810.06> 00000000 FFFFFFFF 1 = 10200CC01 
810.085> 00000000 FFFFFFFF 1 = 10200CE01 
810.227> 00000000 FFFFFFFF 1 = 102004E01 
810.254> 00000000 FFFFFFFF 1 = 102004E21 
810.432> 00000000 FFFFFFFF 1 = 106004E21 
810.518> 00000000 FFFFFFFF 1 = 106004A21 
810.628> 00000000 FFFFFFFF 1 = 106004AA1 
810.638> 00000000 FFFFFFFF 1 = 106004AE1 
810.716> 00000000 FFFFFFFF 1 = 106014AE1 
810.787> 00000000 FFFFFFFF 1 = 106814AE1 
810.931> 00000000 FFFFFFFF 1 = 102814AE1 
810.963> 00000000 FFFFFFFF 1 = 102814AA1 
811.014> 00000000 FFFFFFFF 1 = 100814AA1 
 811.08> 00000000 FFFFFFFF 1 = 100834AA1 
 811.29> 00000000 FFFFFFFF 1 = 100834A21 
811.419> 00000000 FFFFFFFF 1 = 102834A21 
811.444> 00000000 FFFFFFFF 1 = 102A34A21 
811.577> 00000000 FFFFFFFF 1 = 182A34A21 
811.636> 00000000 FFFFFFFF 1 = 182A34821 
811.688> 00000000 FFFFFFFF 1 = 182A35821 
811.703> 00000000 FFFFFFFF 1 = 182A35825 
811.716> 00000000 FFFFFFFF 1 = 183A35825 
811.818> 00000000 FFFFFFFF 1 = 183B35825 
811.916> 00000000 FFFFFFFF 1 = 183335825 
812.008> 00000000 FFFFFFFF 1 = 183335824 
812.025> 00000000 FFFFFFFF 1 = 183337824 
812.128> 00000000 FFFFFFFF 1 = 183337820 
812.143> 00000000 FFFFFFFF 1 = 183377820 
812.177> 00000000 FFFFFFFF 1 = 183376820 
812.215> 00000000 FFFFFFFF 1 = 1833F6820 
812.217> 00000000 FFFFFFFF 1 = 1833E6820 
812.219> 00000000 FFFFFFFF 1 = 1831E6820 
812.245> 00000000 FFFFFFFF 1 = 1831E6020 
812.265> 00000000 FFFFFFFF 1 = 1831E6220 
812.268> 00000000 FFFFFFFF 1 = 1931E6220 
812.292> 00000000 FFFFFFFF 1 = 1131E6220 
 812.32> 00000000 FFFFFFFF 1 = 1131E6200 
812.462> 00000000 FFFFFFFF 1 = 1130E6200 
812.502> 00000000 FFFFFFFF 1 = 1130E6280 
